code,latest_date,action,setup_type,weekly_up,daily_up,latest_close,entry_low,entry_high,take1,stop,rr1,risk_pct,vol_ratio,turnover_med25_mn_yen,total_score,today_rank_score,ifd_reco_time,ifd_order_type,ifd_entry_price,ifd_take_profit,ifd_stop_loss,ifd_0930_formula,ifd_skip_rule,ifd_note
4216,2026-05-18,買い候補（ブレイク）,順張りブレイク,True,True,6290.0,6533.0,6598.4,7055.7,5631.7,0.6,13.8,3.7,300.1,81.3,,09:30前後,IFD-OCO 逆指値,6533.0,7055.7,5631.7,"9:30発注価格 = max(entry_low, 9:00-9:30高値×1.001)、上限 = 発注価格×1.002",9:30時点で価格が entry_high×1.02 超なら見送り / 9:30時点で急失速なら見送り,寄り直後のだましを避け、9:00-9:30高値を上抜く形で入る。
